758 1.80613490716e-09
832 1.81995004019e-09
907 1.85699376099e-09
483 1.86531948902e-09
366 1.88065970769e-09
608 1.8958260604e-09
477 1.91854728466e-09
235 1.91991236588e-09
533 1.92129123728e-09
449 1.93440960392e-09
338 1.94021189651e-09
323 1.95344358861e-09
352 1.98116574949e-09
36 2.00286331667e-09
194 2.01545070386e-09
419 2.01844210264e-09
431 2.02521440075e-09
983 2.02931822979e-09
318 2.05384396731e-09
273 2.08028407738e-09
476 2.09177472072e-09
961 2.09972681238e-09
34 2.11767734286e-09
31 2.13922936721e-09
291 2.14207033976e-09
181 2.15713985299e-09
225 2.16097554207e-09
16 2.18110968615e-09
523 2.19394915842e-09
933 2.19743910814e-09
629 2.19753093696e-09
107 2.19888366509e-09
504 2.22895270097e-09
778 2.23790839852e-09
770 2.26114450321e-09
679 2.2882053139e-09
613 2.31114910562e-09
817 2.36166890354e-09
738 2.36793207851e-09
314 2.38617512158e-09
515 2.39349564529e-09
268 2.4031244837e-09
220 2.42385991439e-09
74 2.42855328038e-09
271 2.4410777847e-09
784 2.44373484974e-09
973 2.44603125621e-09
517 2.45488388142e-09
820 2.50802576597e-09
579 2.50923194919e-09
519 2.51400750149e-09
301 2.52139488506e-09
364 2.52280335016e-09
26 2.52747180379e-09
377 2.52812092569e-09
524 2.54177332978e-09
356 2.56833474969e-09
165 2.5747647486e-09
283 2.61375268058e-09
29 2.61520336368e-09
174 2.61672618538e-09
697 2.63235180236e-09
406 2.6370092686e-09
97 2.64461219695e-09
385 2.65571961719e-09
573 2.66353876227e-09
799 2.695507396e-09
805 2.71596474244e-09
593 2.73817137558e-09
813 2.74251795489e-09
802 2.76808085321e-09
953 2.81270582162e-09
50 2.82663190372e-09
867 2.82677415914e-09
184 2.83261332666e-09
355 2.84227685196e-09
861 2.88027020227e-09
944 2.90477585129e-09
812 2.90771650679e-09
684 2.93270866047e-09
712 2.94366834396e-09
327 2.94820807723e-09
316 2.952266707e-09
447 2.97056036209e-09
372 2.99110338171e-09
753 3.00096767757e-09
905 3.0031633405e-09
54 3.04035965305e-09
781 3.06235955348e-09
540 3.07623480138e-09
422 3.08670356505e-09
134 3.10339178674e-09
94 3.10956440544e-09
620 3.17870140624e-09
106 3.20037897269e-09
420 3.20065135026e-09
260 3.20336661229e-09
368 3.2444204478e-09
847 3.26685462255e-09
726 3.27113298385e-09
49 3.27452474719e-09
487 3.27496352598e-09
270 3.33648886442e-09
115 3.34008400057e-09
456 3.36383326523e-09
834 3.37194915595e-09
731 3.40086183955e-09
722 3.4069967404e-09
331 3.41149486447e-09
116 3.42510616917e-09
994 3.42731625802e-09
391 3.44712820222e-09
315 3.4478613942e-09
884 3.47681458803e-09
0 3.48819065525e-09
831 3.48907753694e-09
984 3.49701083422e-09
526 3.50180276513e-09
974 3.51119185484e-09
289 3.52449964417e-09
843 3.53267997072e-09
568 3.5538531224e-09
274 3.57943344123e-09
80 3.58689754501e-09
38 3.60128651223e-09
59 3.61817334883e-09
359 3.6304547299e-09
835 3.67347447162e-09
418 3.68581419678e-09
490 3.68846171664e-09
656 3.70802060791e-09
765 3.71085406603e-09
369 3.72006336913e-09
548 3.73005367214e-09
252 3.73535502299e-09
89 3.74854669133e-09
998 3.76570867893e-09
83 3.77279637336e-09
988 3.77535179011e-09
376 3.77928461124e-09
639 3.79709531476e-09
210 3.80969612219e-09
587 3.81029655187e-09
228 3.84166928446e-09
630 3.8562450476e-09
518 3.85668021584e-09
394 3.86104960511e-09
700 3.86337360084e-09
171 3.87150401482e-09
794 3.88368695192e-09
958 3.88592760688e-09
491 3.89244482708e-09
632 3.89819282483e-09
837 3.90138555515e-09
564 3.96501654629e-09
536 3.97548793088e-09
245 4.00065046718e-09
475 4.0141764541e-09
471 4.01425915714e-09
888 4.01624796053e-09
122 4.03353574906e-09
793 4.03675632514e-09
773 4.03689171466e-09
393 4.04230295521e-09
455 4.0916104138e-09
586 4.11692792525e-09
12 4.16748088317e-09
725 4.16932536313e-09
601 4.18354680907e-09
193 4.1875988674e-09
838 4.20343775432e-09
121 4.20618160491e-09
223 4.22048977989e-09
617 4.22106333853e-09
878 4.2504006537e-09
263 4.26212295052e-09
891 4.26411509263e-09
322 4.28189085901e-09
683 4.30109866982e-09
148 4.33821982906e-09
774 4.338527391e-09
836 4.35851172769e-09
893 4.37113846551e-09
335 4.38515797023e-09
474 4.39743067538e-09
486 4.41781577495e-09
63 4.42306074035e-09
70 4.46551336219e-09
417 4.46977324798e-09
229 4.50563738721e-09
569 4.57273447819e-09
1 4.69894870063e-09
890 4.70369760858e-09
825 4.74495805535e-09
724 4.77934108882e-09
777 4.79680343813e-09
968 4.80316163068e-09
345 4.81657871301e-09
842 4.86209128533e-09
217 4.8657951078e-09
146 4.96495304542e-09
595 4.97676123582e-09
807 5.01832262292e-09
572 5.04322303628e-09
997 5.05479803815e-09
347 5.05663843189e-09
156 5.07133159013e-09
371 5.08607410496e-09
917 5.1724856995e-09
846 5.19743747092e-09
294 5.20348378907e-09
872 5.24564695149e-09
513 5.26087064551e-09
320 5.28145917008e-09
743 5.31445603146e-09
397 5.32357039893e-09
415 5.36799522181e-09
851 5.37923259198e-09
3 5.38804287939e-09
124 5.40608644897e-09
942 5.41648050764e-09
17 5.43110260285e-09
522 5.44312357605e-09
337 5.45566189183e-09
532 5.4636682443e-09
875 5.46648354963e-09
880 5.46942813282e-09
131 5.56022386593e-09
170 5.57701976465e-09
467 5.61299912136e-09
845 5.65347333834e-09
534 5.67604478001e-09
159 5.69069750971e-09
756 5.70770529213e-09
981 5.78626927959e-09
885 5.82889142562e-09
810 5.87073400701e-09
15 5.8713690779e-09
203 5.89513170373e-09
237 5.90544460985e-09
430 5.92973630698e-09
693 5.96525020978e-09
671 5.97883187222e-09
56 6.0771711623e-09
922 6.18179120521e-09
882 6.19470976935e-09
319 6.20193552018e-09
852 6.21310653116e-09
648 6.22263834805e-09
545 6.23085633817e-09
571 6.29445291949e-09
183 6.35301806234e-09
409 6.39547236327e-09
952 6.4950612863e-09
14 6.52502683219e-09
233 6.53906086988e-09
24 6.63744531206e-09
222 6.65526924232e-09
500 6.7399295851e-09
732 6.74418501626e-09
635 6.7657817412e-09
763 6.79158076282e-09
647 6.88249459422e-09
212 6.92809233693e-09
625 6.9318094888e-09
384 6.93249286753e-09
766 6.93650093821e-09
375 7.01013407468e-09
780 7.01093403294e-09
742 7.02756879057e-09
992 7.04497285892e-09
680 7.0843379709e-09
626 7.146564818e-09
275 7.15289844353e-09
101 7.18596953047e-09
669 7.19495348334e-09
64 7.1959895076e-09
234 7.21189534172e-09
370 7.2275302892e-09
76 7.24140248843e-09
279 7.27171002855e-09
436 7.30590435608e-09
405 7.30935589345e-09
563 7.31025851963e-09
663 7.39671801469e-09
60 7.40131744415e-09
438 7.41559014062e-09
141 7.48062503316e-09
649 7.50396224728e-09
492 7.51601421937e-09
886 7.52025705719e-09
138 7.52732036365e-09
547 7.58966970037e-09
606 7.61001251323e-09
175 7.61443770263e-09
91 7.70647371386e-09
254 7.72378511561e-09
380 7.75662121745e-09
750 7.79311974849e-09
78 7.79702731493e-09
495 7.8168889378e-09
901 7.8554505481e-09
307 7.85881378026e-09
714 7.90644460255e-09
897 7.91138044076e-09
544 7.93883550276e-09
100 7.94520823859e-09
55 7.98386789492e-09
102 8.00530517667e-09
931 8.08813973662e-09
67 8.1865521607e-09
18 8.25884451311e-09
66 8.32776279886e-09
227 8.36910610561e-09
498 8.37363240569e-09
6 8.37619204261e-09
302 8.40795874759e-09
839 8.41182239639e-09
82 8.44972077312e-09
155 8.49138374075e-09
99 8.50401943196e-09
623 8.59544985653e-09
330 8.59895095608e-09
963 8.60371388836e-09
485 8.66227748311e-09
292 8.73106436263e-09
277 8.74898062427e-09
381 8.79800965836e-09
921 8.79925941388e-09
340 8.93388532269e-09
411 8.94376143664e-09
673 8.97231876716e-09
883 9.00246901747e-09
602 9.01185938971e-09
81 9.13788522485e-09
749 9.15805081057e-09
751 9.20551756884e-09
887 9.21600662107e-09
918 9.27517431004e-09
169 9.28692429635e-09
470 9.30647939185e-09
703 9.3881858796e-09
179 9.41730281677e-09
421 9.43893261281e-09
841 9.4930562969e-09
930 9.5167911483e-09
508 9.55565583628e-09
811 9.62657288851e-09
514 9.68877890417e-09
525 9.70321240654e-09
718 9.72787442077e-09
363 9.7409493445e-09
98 9.76124351539e-09
269 9.90089354994e-09
642 9.98528260072e-09
127 1.01448505792e-08
965 1.02444290821e-08
529 1.02652845514e-08
446 1.02792544805e-08
196 1.03160071077e-08
940 1.0321517666e-08
767 1.03435399856e-08
583 1.03467543358e-08
344 1.03654955953e-08
250 1.04075013116e-08
708 1.04405211103e-08
192 1.0513170948e-08
280 1.05736785549e-08
488 1.06039532276e-08
9 1.06200017791e-08
326 1.06234960292e-08
790 1.064305174e-08
935 1.06463564414e-08
198 1.06602111626e-08
928 1.06785260265e-08
503 1.06964360962e-08
71 1.07499799179e-08
501 1.08677509217e-08
158 1.09141693057e-08
761 1.09292361672e-08
650 1.09343471373e-08
668 1.09877544211e-08
521 1.09956789762e-08
959 1.10425246053e-08
374 1.10472619404e-08
480 1.10780194917e-08
407 1.11448587193e-08
800 1.12263405703e-08
695 1.13050963744e-08
660 1.13099839843e-08
661 1.13724962468e-08
900 1.1437431427e-08
814 1.15222894287e-08
977 1.15241472244e-08
829 1.15407498741e-08
52 1.15463258662e-08
796 1.15600987525e-08
278 1.15749604335e-08
357 1.16132042635e-08
333 1.16168489725e-08
402 1.16319004105e-08
383 1.1636122964e-08
489 1.17576303285e-08
528 1.17801276757e-08
551 1.18187684882e-08
157 1.18269673036e-08
844 1.18494224516e-08
88 1.1858554474e-08
39 1.1877919394e-08
152 1.19282770128e-08
719 1.19306370071e-08
596 1.20471398371e-08
77 1.20699711238e-08
889 1.20786099215e-08
51 1.21309240634e-08
585 1.21501999372e-08
378 1.21596518435e-08
8 1.21935755275e-08
644 1.22752799897e-08
239 1.23511686386e-08
594 1.24569484501e-08
801 1.2458090355e-08
541 1.2472880474e-08
73 1.24903458019e-08
58 1.25480293204e-08
865 1.27543602317e-08
133 1.28138956387e-08
819 1.30036737165e-08
461 1.30573902716e-08
84 1.30594629398e-08
373 1.31015649559e-08
265 1.31077521329e-08
733 1.3132332449e-08
512 1.321181384e-08
674 1.3256186539e-08
382 1.32750611175e-08
567 1.33398521422e-08
896 1.33740396599e-08
615 1.34058418371e-08
588 1.34413723634e-08
578 1.35335317966e-08
324 1.35589078409e-08
129 1.36455299499e-08
287 1.3803867889e-08
266 1.38079638374e-08
689 1.3834891176e-08
920 1.38367656319e-08
863 1.39065617169e-08
103 1.39544551046e-08
754 1.40157367713e-08
240 1.41226091806e-08
288 1.41577920871e-08
716 1.42080602702e-08
21 1.42621676924e-08
332 1.43066347252e-08
439 1.43825366187e-08
403 1.44260892325e-08
823 1.4471178973e-08
720 1.44848284431e-08
339 1.47765950331e-08
562 1.47805405565e-08
224 1.47988268285e-08
497 1.48536523879e-08
45 1.48586966047e-08
297 1.49123425897e-08
699 1.50106582489e-08
816 1.50561292313e-08
741 1.5100180765e-08
458 1.51289757947e-08
72 1.5349115925e-08
249 1.53756801106e-08
634 1.54432900228e-08
310 1.55687067026e-08
791 1.56084593045e-08
367 1.56399701404e-08
257 1.56800595689e-08
388 1.56870781263e-08
408 1.57714514239e-08
987 1.58074648318e-08
957 1.58920137168e-08
218 1.60772589627e-08
457 1.61326024038e-08
416 1.61407810031e-08
945 1.61588084045e-08
69 1.61975887806e-08
821 1.62650844621e-08
677 1.64011574216e-08
496 1.64102425002e-08
290 1.64446483172e-08
769 1.64525874386e-08
79 1.64614767006e-08
735 1.65097059353e-08
752 1.67439378254e-08
581 1.67623442811e-08
281 1.68415532018e-08
840 1.69591852371e-08
253 1.6966098779e-08
313 1.69828850968e-08
172 1.70177790834e-08
25 1.70269000618e-08
41 1.72510275531e-08
894 1.74217068181e-08
429 1.74533366871e-08
46 1.7495108764e-08
881 1.75890356891e-08
255 1.75910928013e-08
713 1.76727442408e-08
481 1.77315650949e-08
651 1.77410507553e-08
295 1.78408340339e-08
653 1.79008762557e-08
187 1.81000825414e-08
96 1.81125892211e-08
818 1.82486514014e-08
95 1.83474799307e-08
619 1.83635868002e-08
609 1.84114248268e-08
454 1.84746980139e-08
317 1.8481615006e-08
42 1.86226808239e-08
214 1.87112849193e-08
208 1.8718790869e-08
286 1.8748968277e-08
37 1.89671872891e-08
506 1.9010065323e-08
929 1.91768404151e-08
445 1.92238343816e-08
582 1.93220889437e-08
296 1.9521830142e-08
949 1.95799648786e-08
932 1.95930817105e-08
472 1.96606573685e-08
365 1.97596479909e-08
580 1.98518457714e-08
442 1.99089576866e-08
459 1.99298483115e-08
462 1.99948482518e-08
437 2.00056262829e-08
425 2.006901604e-08
978 2.00716570041e-08
909 2.01116844372e-08
951 2.0121384688e-08
386 2.02314650283e-08
916 2.03770496162e-08
736 2.06660366242e-08
830 2.06697226786e-08
599 2.07143206638e-08
717 2.10234182911e-08
654 2.11020699931e-08
262 2.11105340045e-08
898 2.11196423647e-08
350 2.1339306558e-08
35 2.13564573419e-08
434 2.14395257364e-08
956 2.16407975671e-08
744 2.16959005505e-08
990 2.1768603515e-08
424 2.18546519586e-08
86 2.19005056101e-08
612 2.20942016706e-08
538 2.21001584801e-08
923 2.21251092139e-08
272 2.2155605478e-08
404 2.21693892367e-08
469 2.24494439074e-08
334 2.25328631415e-08
343 2.26246564348e-08
329 2.26577569358e-08
914 2.26651806052e-08
153 2.28506829088e-08
557 2.31489980249e-08
499 2.33617604895e-08
696 2.36450233406e-08
284 2.36731103963e-08
256 2.37498720901e-08
308 2.38192661775e-08
967 2.38744176573e-08
729 2.39541517164e-08
808 2.39905029473e-08
166 2.41461704822e-08
460 2.42042010464e-08
482 2.42130108014e-08
868 2.42693351472e-08
746 2.42916091342e-08
164 2.44962785844e-08
396 2.45646806724e-08
927 2.48181612339e-08
19 2.50371591316e-08
906 2.51946179511e-08
502 2.52821345412e-08
855 2.54503712272e-08
509 2.55041733953e-08
28 2.55473018845e-08
144 2.58490228536e-08
628 2.59913180123e-08
392 2.60451503812e-08
664 2.61540472836e-08
711 2.62529715371e-08
20 2.65341779357e-08
119 2.67963463201e-08
925 2.68130428733e-08
955 2.69761125881e-08
788 2.71724948569e-08
662 2.74711395693e-08
199 2.75033533789e-08
182 2.75844151306e-08
43 2.78906028624e-08
61 2.82887004775e-08
537 2.84002780936e-08
468 2.84919668054e-08
815 2.85982199498e-08
646 2.86326655144e-08
782 2.86969694944e-08
633 2.86984352645e-08
130 2.87226623609e-08
964 2.87987894966e-08
982 2.88598594462e-08
30 2.89969876085e-08
546 2.93265995762e-08
631 2.94432238324e-08
149 2.9511456739e-08
636 2.95869116673e-08
178 2.97437282188e-08
463 2.99401641816e-08
745 3.03203895268e-08
971 3.04137772949e-08
600 3.07269391473e-08
730 3.10295080852e-08
150 3.10518162005e-08
561 3.10932694178e-08
591 3.12064107867e-08
426 3.14484698706e-08
527 3.1449896091e-08
833 3.15087499634e-08
622 3.15458753979e-08
236 3.15486521213e-08
590 3.16764112798e-08
822 3.17489074578e-08
306 3.18319467185e-08
857 3.18474391645e-08
539 3.20462661407e-08
232 3.22975521567e-08
989 3.26414094117e-08
597 3.26629813036e-08
276 3.29332452791e-08
113 3.29366190275e-08
570 3.32052736628e-08
804 3.330018657e-08
911 3.33912862308e-08
535 3.34731600867e-08
710 3.35544132446e-08
312 3.37354792988e-08
614 3.39312554858e-08
251 3.42412961488e-08
993 3.43232799718e-08
704 3.4465379212e-08
478 3.45654252605e-08
748 3.48905587222e-08
721 3.49453846058e-08
494 3.50170415725e-08
161 3.51320683702e-08
264 3.54947157867e-08
205 3.56258190731e-08
137 3.5642031169e-08
828 3.56515008038e-08
241 3.57541826135e-08
112 3.58349413606e-08
520 3.58696902615e-08
637 3.58925141781e-08
85 3.5921921777e-08
231 3.59962566987e-08
760 3.65223293539e-08
621 3.68230320459e-08
694 3.69863767246e-08
311 3.71482409776e-08
176 3.73491070024e-08
186 3.74666496195e-08
191 3.76963120178e-08
160 3.81964321712e-08
785 3.83271627208e-08
23 3.83470653578e-08
687 3.8354574501e-08
90 3.83629901446e-08
505 3.83980160772e-08
688 3.85450435626e-08
948 3.94002068818e-08
75 3.94292078763e-08
795 3.94842247038e-08
904 3.95111544465e-08
643 3.95377796449e-08
549 3.95799096651e-08
321 3.975858966e-08
618 3.99304776594e-08
414 4.00305182578e-08
325 4.02836899218e-08
910 4.05855619674e-08
261 4.06617757137e-08
304 4.06782401217e-08
389 4.07026744176e-08
913 4.09638912446e-08
670 4.16772211149e-08
924 4.18495508383e-08
433 4.22480756035e-08
771 4.22639194088e-08
145 4.24624424977e-08
464 4.26777898922e-08
47 4.31577567234e-08
698 4.34848991024e-08
658 4.34968538577e-08
180 4.35031714196e-08
559 4.36404802168e-08
213 4.3727846773e-08
451 4.42269618773e-08
853 4.44744339491e-08
87 4.46699808704e-08
682 4.46845962933e-08
554 4.49176588621e-08
895 4.49397168844e-08
4 4.50120117249e-08
128 4.51706552763e-08
507 4.54889163333e-08
681 4.5591252681e-08
975 4.57257796228e-08
299 4.58096136737e-08
353 4.59696041141e-08
915 4.62269207255e-08
309 4.63192283239e-08
44 4.6437874667e-08
986 4.64731510861e-08
440 4.6604299065e-08
604 4.66218215675e-08
190 4.66429896201e-08
202 4.69830672599e-08
238 4.71100573415e-08
692 4.72420129107e-08
980 4.73102627553e-08
154 4.78022452529e-08
866 4.78982189135e-08
970 4.80286207766e-08
566 4.82333938436e-08
652 4.89126041924e-08
105 4.91411687136e-08
740 4.91509589686e-08
675 4.94251491991e-08
209 4.94336044662e-08
976 4.9462640909e-08
899 4.95376796817e-08
574 4.96291557858e-08
395 5.00977250625e-08
303 5.02707185774e-08
558 5.06164453237e-08
947 5.14211915028e-08
553 5.30308505334e-08
705 5.36094276173e-08
305 5.36734099366e-08
516 5.3994788197e-08
189 5.44391677508e-08
969 5.44871958434e-08
848 5.45477257189e-08
772 5.46760534517e-08
584 5.4769191474e-08
358 5.50875728997e-08
854 5.55494280204e-08
248 5.56730616694e-08
139 5.57839321171e-08
136 5.60401635505e-08
32 5.62294535213e-08
108 5.65062782845e-08
466 5.6666776114e-08
163 5.70672438115e-08
739 5.72191892706e-08
33 5.73514986018e-08
185 5.77697757931e-08
118 5.79049825862e-08
874 5.79865964482e-08
62 5.80185492415e-08
243 5.8018568802e-08
221 5.84376626263e-08
53 5.93669176824e-08
428 5.93865885101e-08
941 5.95723725217e-08
109 5.97640701716e-08
399 6.01772946259e-08
657 6.02316737587e-08
435 6.03920583134e-08
132 6.10262549917e-08
565 6.11701804888e-08
576 6.17770803512e-08
759 6.18632881292e-08
589 6.2013467848e-08
903 6.22070186624e-08
685 6.37799516003e-08
727 6.43188192943e-08
511 6.47578965101e-08
676 6.5075788755e-08
892 6.5142528298e-08
678 6.57116830895e-08
592 6.61260006218e-08
691 6.66494755502e-08
188 6.72901129761e-08
177 6.75821062405e-08
360 6.84053352908e-08
870 6.89551004495e-08
624 6.90930319197e-08
862 6.92806485663e-08
216 6.96854817962e-08
937 7.04611581164e-08
864 7.05637442643e-08
672 7.06716600397e-08
258 7.08123163001e-08
40 7.12333110679e-08
441 7.15950967395e-08
247 7.18875232273e-08
938 7.19840545474e-08
57 7.34469562806e-08
22 7.37088578784e-08
939 7.43170082979e-08
361 7.51020669078e-08
775 7.61369332815e-08
768 7.6625273505e-08
611 7.72055558441e-08
789 7.74925986244e-08
943 7.7517772173e-08
555 7.75201293497e-08
111 7.75265914101e-08
879 7.82410661514e-08
871 7.89269210343e-08
747 7.95905999164e-08
204 8.00366810553e-08
876 8.08287293082e-08
387 8.11879698582e-08
873 8.16712605092e-08
510 8.1734284783e-08
201 8.28413420516e-08
809 8.35903088698e-08
757 8.8068839619e-08
709 8.86569062565e-08
10 8.91294829898e-08
92 9.07643891132e-08
410 9.20915441482e-08
143 9.23029077402e-08
246 9.28008033275e-08
168 9.46859615351e-08
779 9.49808713398e-08
543 9.52082793142e-08
667 9.54966362773e-08
666 9.69708021122e-08
413 9.74042757793e-08
798 9.74619503723e-08
706 9.81255283748e-08
465 9.87418562002e-08
285 9.93240898882e-08
755 9.98762330468e-08
610 1.01196279353e-07
824 1.01818020172e-07
450 1.01929291601e-07
197 1.07122356052e-07
786 1.07910110575e-07
531 1.1160572639e-07
401 1.11959390702e-07
575 1.13367327931e-07
690 1.14247167146e-07
919 1.15837803441e-07
473 1.16270667995e-07
985 1.17449127751e-07
427 1.18745630435e-07
797 1.19218189622e-07
607 1.19900865185e-07
219 1.20457206016e-07
211 1.2061686077e-07
493 1.23249474607e-07
142 1.23820488521e-07
479 1.25812023537e-07
723 1.25904700261e-07
737 1.2807988366e-07
226 1.29770226167e-07
104 1.37452230706e-07
444 1.39295603238e-07
230 1.4110411041e-07
826 1.41395899354e-07
126 1.42723588575e-07
267 1.432391511e-07
603 1.45486924222e-07
640 1.46476729563e-07
783 1.47556888246e-07
686 1.51131381051e-07
702 1.51554534079e-07
167 1.53324354354e-07
68 1.56206911175e-07
762 1.56634297035e-07
806 1.64826507405e-07
550 1.69402678238e-07
282 1.76705141041e-07
655 1.77339652455e-07
908 1.78649840296e-07
598 1.8829233631e-07
259 1.89861083723e-07
452 1.90647715531e-07
849 1.91323303804e-07
877 1.96729777797e-07
432 1.9804334978e-07
972 2.01737945434e-07
645 2.29043891025e-07
195 2.38027747281e-07
627 2.67002628794e-07
638 2.83714852871e-07
200 3.75033211072e-07
701 4.20127251602e-07
902 5.55604528099e-07
